label,text
1,Mbak Rini lagi mijiki astane sing gupak angus.
2,Mbak Rini saweg misuhi tanganipun ingkang gupak angus.
3,Mbak Rini saweg mijiki astanipun ingkang gupak angus.
0,"Aku mono wong cilik, ora melu-melu rembuge pada panggedhe."
2,"Kula makaten tiyang alit, boten tumut-tumut rembagipun para panggedhe."
0,Hiii…. ana ula samono gedhene!
2,Hiii….wonten sawer samanten agengipun!
0,"Para sadulur, upacara wis rampung ayo padha mulih, ora liwat muga sarwa rahayu kang tinemu."
2,"Para sadherek, upacara sampun rampung mangga sami mantuk, boten langkung mugi sarwi rahayu ingkang pinanggih."
0,"Dakrewangi nenuwun marang Gusti Kan Maha Asih, muga-muga anakmu suk kelakon dadi bocah pinter."
2,"Kula rencangi nenuwun dhateng Gusti Ingkang Maha Asih, mugi-mugi anak sampeyan benjing kalampahan dados lare pinter."
0,Pak Purba mulih saka njagong banjur turu.
1,Pak Purba kondur saka lengahan banjur sare.
2,Pak Purba mantuk saking njagong lajeng tilem.
3,Pak Purba kondur saking lenggahan lajeng sare.
0,Bu Minah bathuke pilisan jarene amarga lagi mumet.
1,"Bu Minah palarapane larikan, ngandikane amarga lagi puyeng."
2,"Bu Minah bathukipun pilisan, criyosipun amargi saweg mumet."
3,"Bu Minah palarapanipun larikan, ngandikaniun amargi saweg puyeng."
0,Memungsuhanku karo Raden Gathutkaca wis dak-lereni.
2,Memengsahan kula kaliyan Raden Gathutkaca sampun kula kendeli.
0,"Yen pancen wani perang, mungsuha Raden Gathutkaca."
2,"Yen pancen purun perang, sampeyan mengsah Raden Gathutkaca."
0,"Yen pancen sekti temenan, Raden Gathutkaca kae mungsuhen!"
2,"Yen pancen sekti saestu, Raden Gathutkaca menika sampeyan mengsah!"
0,Ing Tanah Jawa murah sandhang pangan.
2,Ing Tanah Jawa mirah sandhang tedha.
0,Ing gunung iku murah watu murah kayu.
2,Ing redi menika mirah sela mirah kajeng.
0,Anakmu kae jupukna klambi anyar!
1,Ingkang putra kae panjenengan pundhutake ageman rasukan anyar!
2,Anak sampeyan menika pendhetaken rasukan enggal!
3,Ingkang putra menika panjenengan pundhutaken ageman rasukan engal!
0,Njupukna klambi anyar anakmu kae!
1,Panjenengan mundhutake ageman rasukan anyar ingkang putra kae!
2,Sampeyan mendhetaken rasukan enggal anak sampeyan menika!
3,Panjenengan mundhutaken ageman rasukan enggal ingkang putra menika!
0,Aku arep lunga nang Cilacap.
2,Kula badhe kesah dhateng Cilacap.
0,Jeruke nang jero lemari.
2,Jerukipun wonten ing lemantun.
0,Anake nangis banjur dineng-nengi karo mlaku-mlaku.
1,Putrane muwun banjur dineng-nengi karo tindak-tindak.
2,Anakipun nangis lajeng dipunkendel kaliyan mlampah-mlampah.
3,Putranipun muwun lajeng dipunkendel kaliyan tindak-tindak.
0,Murid-murid sing juwara mengko nrima ganjaran saka sekolahan.
2,Murid-murid ingkang juwara ingkang mangke nampi ganjaran saking sekolahan.
0,"Sanajan bijine ala Mbak Darmi narima, amarga rumangsa ora sinau."
2,"Sanajan bijinipun awon Mbak Darmi narimah, amargi rumaos boten sinau."
0,"Dheweke yen nepsu mung sadhela, atine gampang lilih."
1,"Panjenengan yen duka  mung sadhela, panggalihe gampang lilih."
2,"Piyambakipun yen nepsu namung sakedhap, manahipun gampil lilih."
3,"Panjenenganipun yen duka namung sakedhap, panggalihipun gampil lilih."
0,Bu Tanti lagi susah atine amarga kanepson dening bapak emboke.
1,Bu Tanti lagi susah panggalihe amarga kadukan dening rama ibune.
2,"Bu Tanti saweg susah manahipun, amargi kanepson dening bapak embokipun."
3,"Bu Tanti saweg susah panggalihipun, amargi kadukan dening rama ibunipun."
0,Wong iku aja sok seneng ngumbar kanepson.
2,Tiyang menika sampun seneng asring ngumbar kanepson.
0,"Apa sing dikarepke embahmu, prayoga dinut wae."
1,"Apa sing dikersake ingkang eyang, prayoga didhereki wae."
2,"Menapa ingkang dipunkajengaken embah sampeyan, prayogi dipunnut kemawon."
3,"Menapa ingkang dipunkersakaken ingkang eyang, prayogi dipundhereki kemawon."
0,"Manawa kowe ngakon, ya wis dak-kuliah meneh."
1,"Manawa Panjenengan ngersakake, ya wis adalem-kuliah meneh."
2,"Manawi sampeyan ngaken, inggih sampun kula-kuliah malih."
3,"Manawi panjenengan ngersakaken, inggih sampun adalem-kuliah malih."
0,Aku arep kandha ana ing ngarepmu kabeh!
1,Adalem arep munjuk ana ing ngarsa panjenengan kabeh!
2,Kula badhe criyos wonten ing ngajeng sampeyan sadaya!
3,Adalem badhe munjuk wonten ing ngarsa panjenengan sadaya!
0,"Sajroning carita, Rapingun iku ngenger banjur dipek dadi anak mantu."
1,"Sajroning carita, Rapingun iku ngabdi banjur dipundhut dadi putra mantu."
2,"Salebeting cariyos, Rapingun menika ngenger lajeng dipunpendhet dados anak mantu."
3,"Salebeting cariyos, Rapingun menika ngabdi lajeng dipunpundhut dados putra mantu."
0,Pak Parman ngekon Tana supaya ngancani anake.
1,Pak Parman ngersakake Tana supaya ngancani putrane.
2,Pak Parman ngeken Tana supados ngancani anakipun.
3,Pak Parman ngersakaken Tana supados ngancani putranipun.
0,"Sawise nganggo kacamata, Bu Ambar yen maca ora ngelu maneh."
1,"Sawise ngagem kacatinggal, Bu Ambar  yen maca ora puyeng maneh."
2,"Sasampunipun ngangge kacatingal, Bu Ambar  yen maos boten ngelu malih."
3,"Sasampunipun ngagem kacatingal, Bu Ambar yen maos boten puyeng malih."
0,Bu Ganda nganakake slametan nyewu karo ngijing jenate pak Ganda.
1,Bu Ganda nganakake sugengan nyewu karo nyekar swargi pak Ganda.
2,Bu Ganda ngawontenaken wilujengan nyewu kaliyan ngijing jenatipun pak Ganda.
3,Bu Ganda ngawontenaken sugengan nyewu kaliyan nyekar swargi pak Ganda.
0,"Ibu Ratih lagi wae nglairake, metu lanang."
1,"Ibu Ratih lagi wae babaran, miyos kakung."
2,"Ibu Ratih saweg kemawon nglairaken, medal jaler."
3,"Ibu Ratih saweg kemawon babaran, miyos kakung."
0,Apa kowe arep ngombe es dhawet?
1,Apa panjenengan kersa ngunjuk es dhawet?
2,Menapa sampeyan purun ngombe es dhawet?
3,Menapa panjenengan kersa ngunjuk es dhawet?
0,Bu Ningrum ngongkon anake menehake layang marang Pak Guru.
1,Bu Ningrum ngutus putrane nyaosake layang marang Pak Guru.
2,Bu Ningrum ngengken anakipun nyukakaken serat dhateng Pak Guru.
3,Bu Ningrum ngutus putranipun nyaosaken serat dhateng Pak Guru.
0,Kowe arep nyang endi? 
2,Sampeyan badhe dhateng pundi?
0,Mbak Sri tuku tas ing pasar anggone nyang-nyangan suwe banget.
2,Mbak Sri tumbas tas ing peken anggenipun awis-awisan dangu sanget.
0,Wiwit wingi tas iki nyang-nyangane mung sepuluh ewu rupiyah.
2,Wiwit wingi tas menika awis-awisanipun namung sadasa ewu rupiyah.
0,"Wong tuwa kang tresna marang anak iku ora kudu mung agawe seneng, nanging yen perlu uga nyrengeni barang."
1,"Wong tuwa kang tresna marang putra iku ora kudu mung agawe rena, nanging yen perlu uga ndukani barang."
2,"Tiyang sepuh ingkang tresna dhateng anak menika boten kedah namung adamel seneng, nanging yen perlu ugi nyrengeni menapa."
3,"Tiyang sepuh ingkang tresna dhateng putra menika boten kedah namung adamel rena, nanging yen perlu ugi ndukani menapa."
0,"Aku arep diolehake kancane Bapak wong Amerika, gelem ora ya?"
2,"Kula badhe dipunangsalaken kancanipun Bapak tiyang Amerika, purun boten inggih?"
0,"Kanggo ngolehake juwara lomba koor, dheweke kadadekake dirigen wae!"
2,"Kangge ngangsalaken juwara lomba koor, piyambakipun kadadosaken dirigen kemawon!"
0,Sing juwara siji oleh dadi nggone dhewe lho!
2,Ingkang juwara satunggal angsal dados panggenanipun piyambak lho!
0,"Saben Sang Senapati maju ngrabasa mungsuh, mesthi oleh pepati."
2,"Saben Sang Senapati majeng ngrabasa mengsah, mesti angsal pepejah."
0,"Yen kowe lunga menyang Sala, apa aku oleh melu?"
1,"Yen panjenengan tindak menyang Sala, apa adalem kepareng ndherek?"
2,"Yen sampeyan kesah dhateng Sala, menapa kula angsal tumut?"
3,"Yen panjenengan tindak dhateng Sala, menapa adalem kepareng ndherek?"
0,Mas Warna omah-omah ing omah anyar sawise omah-omah oleh Mbak Warni.
1,Mas Warna dedalem ing dalem anyar sawise krama oleh Mbak Warni.
2,Mas Warna gegriya ing griya enggal sasampunipun emah-emah angsal Mbak Warni.
3,Mas Warna dedalem ing dalem enggal sasampunipun krama angsal Mbak Warni.
0,"Dak-lunga sadhela, kowe aja omong-omong!"
1,"Adalem lunga sadhela, panjenengan aja ngandika-ngandika!"
2,"Kula kesah sakedhap, sampeyan sampun criyos-criyos!"
3,"Adalem kesah sakedhap, panjenengan sampun ngandika-ngandika!"
0,Bojone Pak Puja untune ompong banjur diganti tiron.
1,Garwane Pak Puja wajane dhaut banjur diganti tiron.
2,Semahipun Pak Puja untunipun ompong lajeng dipun-gantos tiron.
3,Garwanipun Pak Puja wajanipun dhaut lajeng dipun -gantos tiron.
0,Padha-padha sakelas bocah kae sregep dhewe.
2,Sami-sami sakelas lare menika sregep piyambak.
0,Pak Praja arep lelungan karo bojone.
1,Rama Pak Praja arep tindakan karo ingkang garwa.
2,Pak Praja badhe kekesahan kaliyan semahipun.
3,Rama Pak Praja badhe tindakan kaliyan ingkang garwa.
0,Pak Atma dikon ngecet omahe anyar Bu Wening.
1,Pak Atma didhawuhi ngecet daleme anyar Bu Wening.
2,Pak Atma dipunken ngecet griyanipun enggal Bu Wening.
3,Pak Atma dipundhawuhi ngecet dalemipun enggal Bu Wening.
0,Mbak Minah lagi manasi sop sing saka kulkas.
2,Mbak Minah saweg mbenteri sop ingkang saking kulkas.
0,Mbak Minah oleh juwara kapisan banjur Mas Mana manasi kanthi nggembosake pite.
2,"Mbak Minah angsal juwara kapisan, lajeng Mas Mana mbenteri kanthi nggembosaken pitipun."
0,Aja ana ing panasan wae mundhak ireng!
2,"Sampun wonten ing benteran kemawon, mindhak cemeng!"
0,"Mbak Minah oleh juwara kapisan kareben, aja panasan, pite ora susah digembosake!"
2,"Mbak Minah angsal juwara kapisan kajengipun, sampun benteran, pitipun boten susah dipungembosaken!"
0,"Sing padha nekani resepsi, panganggone kejawan kabeh."
1,"Sing padha ngrawuhi resepsi, pangagemane kejawan kabeh."
2,"Ingkang sami dhatengi resepsi, panganggenipun kejawen sadaya."
3,"Ingkang sami ngrawuhi resepsi, pangagemanipun kejawen sadaya."
0,Aku warahana panganggone iket iki!
2,"Kula sampeyan warahi, panganggenipun iket menika!"
0,"Bu Praja akon supaya ana ing resepsi mengko, pangombene cangkir kabeh."
1,"Bu Praja dhawuh supaya ana ing resepsi mengko, pangunjukane cangkir kabeh."
2,"Bu Praja aken supados wonten ing resepsi mangke, pangombenipun cangkir sadaya."
3,"Bu Praja dhawuh supados wonten ing resepsi mangke, pangunjukanipun cangkir sadaya."
0,"Jarene Embah wadon, dhek isih enom ora oleh nginang sadurunge pasah."
1,"Ngandikane Eyang putri, nalika isih timur ora kepareng nginang sadurunge kethik waja."
2,"Criyosipun Embah estri, nalika taksis enem boten angsal ngganten saderengipun pasah."
3,"Ngandikanipun Eyang putri, nalika taksih timur boten kepareng ngganten saderengipun kethik waja."
0,"Wah, bocahe lagi turu kepati, aja digugah!"
2,"Wah, larenipun saweg tilem kepatos, sampun dipungigah!"
0,"Bocahe kuwi ya ora pati ayu, nanging aku wis kebanjur tresna."
2,"Larenipun menika inggih boten patos ayu, nanging kula sampun kalajeng tresna."
0,"Aku ora pati-pati duwe bojo, yen durung nyambut gawe."
2,"Kula boten patos-patos gadhah semah, yen dereng nyambut damel."
0,Mbak Tuti nggawa payung amarga arep udan.
1,Mbak Tuti ngasta songsong amarga arep udan.
2,Mbak Tuti mbekta payung amargi badhe jawah.
3,Mbak Tuti ngampil songsong amargi badhe jawah.
0,Pak Danur nggawa pedhang arep njoged Eka Prawira.
1,Pak Danur ngampil sabet arep beksa Eka Prawira.
2,Pak Danur mbekta pedhang badhe njoged Eka Prawira.
3,"Pak Danur ngampil sabet, badhe beksa Eka Prawira."
0,"Yen arep wiwit nyapih anak, coba penthilmu dibratawali!"
1,"Yen arep megeng putra, coba mundri panjenengan dibratawali!"
2,"Yen badhe wiwit nyapih anak, cobi penthil sampeyan dipunbratawali!"
3,"Yen badhe wiwit megeng putra, cobi mudri penjenengan dipunbratawali!"
0,Kandhaku iki coba kok-pikir sadhela bener apa ora!
1,Atur adalem iki coba panjenengan panggalih sadhela bener apa ora!
2,Criyos kula menika cobi sampeyan manah sakedhap leres menapa boten!
3,Atur adalem menika panjenengan panggalih sakedhap leres menapa boten!
0,Embok cilik nganggo pilis jarene kanggo tamba mumet.
1,Ibu cilik ngagem larik ngandikane kagem tamba puyeng.
2,Embok alit ngangge pilis criyosipun kangge jampi mumet.
3,Ibu alit ngagem larik ngandikanipun kagem jampi puyeng.
0,"Kowe kuwi wis duwe bayar, kok isih njaluki dhuwit wong tuwa, pirabara malah nukok-nukokake!"
2,"Sampeyan menika sampun gadhah bayar, kok taksih nedhani arta tiyang sepuh, pintenbanggi malah numbas-numbasaken!"
0,"Pak Jana, souvenir iki regane ora sapiraa, nanging iki minangka tandhaning katresnan saka para kanca."
2,"Pak Jana, souvenir menika reginipun boten sapintena, nanging menika minangka tandhaning katresnan saking para kanca."
0,"Mbakyumu kae yen menyang pasar, nggawa dhuwit pira-pira entek."
2,"Mbakyu sampeyan menika yen dhateng peken, mbekta arta pinten-pinten telas."
0,"Kakangku kae biyen ora tau sekolah, nanging pira-pira saiki bisa maca lan nulis."
2,"Kakang kula menika rumiyin boten nate sekolah, nanging pinten-pinten samenika saged maos lan nyerat."
0,Anggone udan wae ngene iki wis pirang dina?
2,Anggenipun jawah kemawon makaten menika sampun pinten dinten?
0,"Wis pirang dina wae, saben esuk mesthi udan."
2,"Sampun pinten dinten kemawon, saben enjing mesthi jawah."
0,"Pitakonmu iku kepenak, dadi aku gampang menehi wangsulan."
1,"Pandangon panjenengan iku kepenak, dadi adalem gampang ngaturi wangsulan."
2,"Pitaken sampeyan menika sakeca, dados kula gampil nyukani wangsulan."
3,"Pandangon panjenengan menika sakeca, dados adalem gampil ngaturi wangsulan."
0,"Dheweke iku nyata pinter, mula cocog yen daadi paran pitakonan."
2,"Piyambakipun menika nyata pinter, mila cocog  yen dados purug pitakenan."
0,"Tinimbang dadi pitakonan, aku blaka yen sida arep nerusake kuliah."
2,"Tinimbang dados pitakenan, kula blaka manawi estu badhe nerusaken kuliah."
0,Mas Bagya iku praupane memper bapake.
1,Mas Bagya iku pasuryane memper ingkang rama.
2,Mas Bagya menika praupanipun memper bapakipun.
3,Mas Bagya menika pasuryanipun memper ingkang rama.
0,"Raupa dhisik, paraupane ana ing sandhing lawang kuwi!"
1,"Panjenengan suryan dhisik, pasuryanane ana ing sandhing lawang kuwi!"
2,"Sampeyan raup rumiyin, praupanipun wonten ing sandhing konten menika!"
3,"Panjenengan suryan rumiyin, pasuryananipun wonten ing sandhing konten menika!"
0,"Mas Yusup wis dadi manten sasai kapungkur, apa kowe ora diulem?"
2,"Mas Yusup sampun dados manten swulan kapengker, menapa sampeyan boten dipunulem?"
0,"Wah, lha kowe kepungkur, Mas Yusup lagi wae mangkat menyang Jakarta."
2,"Wah, lha sampeyan kapengker, Mas Yusup saweg kemawon mangkat dhateng Jakarta."
0,"Mbak Siti lagi wae mungkur, arep njoged ana ing pahargyan sekolahan."
2,"Mbak Siti saweg kemawon mengker, badhe njoged ing pahargyan sekolahan."
0,"Mbak Siti njoged kok mungkur, sing nonton tetep mung oman geger karo bokong."
2,"Mbak Siti njoged kok mengker, ingkang ningali tetep namung oman geger kaliyan bokong."
0,"Begawan Abiyasa iku pendhita kang satuhu mungkur ing kadonyan, kacihna anggone lila legawa ninggal kalungguhan ratu."
2,"Begawan Abiyasa menika pendhita ingkang satuhu mengker ing kadonyan, kacihna anggenipun lila legawa nilar kalenggahan ratu."
0,"Kangmas Damarwulan, ayo lelungguhan ing pepungkuran, ing kana silir-silir lan sepi."
2,"Kangmas Damarwulan, sumangga lelenggahan ing pepengkeran, ing ngrika silir-silir lan sepen."
0,"Embahmu kae sing pupak pira, kok nganggo untu tiron?"
1,"Eyang panjenengan kae sing dhaut pira, kok ngagem waja tiron?"
2,"Embah sampeyan menika ingkang pupak pinten, kok ngangge untu tiron?"
3,"Eyang panjenengan menika ingkang dhaut pinten, kok ngagem waja tiron?"
0,Untune putumu sing padha pupak kae wis thukul apik-apik.
1,Wajane ingkang wayah sing padha dhaut kae wis thukul apik-apik.
2,Untunipun putu sampeyan ingkang sami pupak menika sampun sami thukul sae-sae.
3,Wajanipun ingkang wayah ingkang sami dhaut menika sampun thukul sae-sae.
0,"Sawise anake puput puser, Ibu Hendra nganakake puputan."
1,"Sawise putrane dhaut tuntunan, Ibu Hendra nganakake dhautan."
2,"Sasampunipun putranipun pupak puser, Ibu Hendra ngawontenaken puputan."
3,"Sasampunipun ingkang putra dhaut tuntunan, Ibu Hendra ngawontenaken dhautan."
0,"Ayo nonton wayang, lakone Angkawijaya rabi."
1,"Sumangga mriksani wayang, lakone Angkawijaya krama."
2,"Mangga ningali ringgit, lampahanipun Angkawijaya rabi."
3,"Sumangga mriksani ringgit, lampahanipun Angkawijaya krama."
0,"Mas Bambang, rabimu ana ing ngomah apa ora?"
1,"Mas Bambang, ingkang garwa ana ing dalem apa ora?"
2,"Mas Bambang, semah sampyan wonten ing ngriya menapa boten?"
3,"Mas Bambang, ingkang garwa wonten ing dalem menapa boten?"
0,"Raimu kok alus, nganggo pupur apa?"
1,"Pasuryan panjenengan kok alus, ngagem tasik apa?"
2,"Rai sampeyan kok alus, ngangge pupur menapa?"
3,"Pasuryan panjenengan kok alus, ngagem tasik menapa?"
0,Embok cilikmu kae rambute ngandhan-andhan.
1,Ibu cilik panjenengan kae rikmane ngandhan-andhan.
2,Embok alit sampeyan menika rambutipun ngandhan-andhan.
3,"Ibu alit panjenengan menika, rikmanipun ngandhan-andhan."
0,"Suk yen kowe duwe gawe, dak-rewang nganti saminggu."
2,"Benjing yen sampeyan gadhah damel, kula rencang ngantos saminggu."
0,Prayogane aja nganti tuwuh pasulayan mung marga rebut biyada.
2,Prayoganipun sampun ngantos tuwuh pasulayan mung margi rebat biyada.
0,"Ana kucing nggawa balung, direbut kirik."
2,"Wonten kucing mbekta balung, dipunrebat kirik."
0,Mbah Atma iki larane rekasa nanging saiki wis wiwit mari.
2,"Mbah Atma menika sakitipun rekaos, nanging samenika sampun wiwit mantun."
0,"Rekasa-rekasa dak-gawekake wedang, wonge ora gelem ngombe."
2,"Rekaos-rekaos kula damelaken benteran, tiyangipun boten purun ngombe."
0,"Mripate di-remake sadhela, dak-usapane eye shadow dhisik!"
1,"Tingale dikejepake sadhela, adalem usapane eye shadow dhisik!"
2,"Mripatipun dipunmeremaken sakedhap, kula usapanipun eye shadow rumiyin!"
3,"Tingalipu ndipunkejepaken sakedhap, adalem usapanipun eye shadow rumiyin!"
0,"Yen watuk ora metu riyake, coba mangana kencur!"
1,"Yen cekoh ora metu jlagrane, coba panjenengan dhahar kencur!"
2,"Yen watuk boten medal riyakipun, cobi sampeyan nedha kencur!"
3,"Yen cekoh boten medal jlagranipun, cobi panjenengan dhahar kencur!"
0,Pak Arif dirungoni Mbak Parmi yen Mas Parman arep lunga menyang Eropa.
1,Pak Arif dimidhangeti Mbak Parmi yen Mas Parman arep tindak menyang Eropa.
2,Pak Arif dipunmirengi Mbak Parmi yen Mas Parman badhe kesah dhateng Eropa.
3,Pak Arif dipunmidhangeti Mbak Parmi yen Mas Parman badhe tindak dhateng Eropa.
0,Kandhane Mbak Parmi iku karungu dening Bu Arif.
1,Ngandikane Mbak Parmi iku kamidhanget dening Bu Arif.
2,Criyosipun Mbak Parmi menika kamireng dening Bu Arif.
3,Ngandikanipun Mbak Parmi menika kamidhanget dening Bu Arif.
0,Pak Arif krunga-krungu manawa Mas Parman arep lunga menyang Eropa.
1,Pak Arif midhongat-midhanget manawa Mas Parman arep tindak menyang Eropa.
2,Pak Arif mirang-mireng manawi Mas Parman badhe kesah dhateng Eropa.
3,Pak Arif midhongat-midhanget manawi Mas Parman badhe kesah dhateng Eropa.
0,Nanging Bu Arif krungu-krungu jare mung ana ing Australia.
